SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS_IN_PERIOD,NB_OF_BILLS,TOTAL_BILLS
13961_GEO (0471BR),2019-01-01,2019-07-22,7 025,"897,13",202,4,4
13961_GEO (0471BR),2019-07-23,2019-12-31,5 422,"695,38",161,4,4
13961_GEO (0471BR),2020-01-01,2020-08-22,6 829,"1 039,02",234,4,4
13962_GEO (0472BR),2018-01-01,2018-07-10,7 094,"984,12",190,4,4
13962_GEO (0472BR),2018-08-10,2018-11-10,88,"12,66",92,4,4
13962_GEO (0472BR),2018-12-10,2018-12-31,2 038,"284,09",21,4,4
13962_GEO (0472BR),2019-01-01,2019-12-31,9 170,"1 256,72",364,4,4
13963_GEO (0473BR),2018-01-01,2018-06-22,10 162,"1 180,49",172,3,3
13963_GEO (0473BR),2018-06-23,2018-12-31,14 166,"1 617,27",191,3,3
13963_GEO (0473BR),2019-01-01,2019-12-31,31 818,"3 513,98",364,3,3
13964_GEO (0474BR),2018-01-01,2018-10-07,3 971,"581,00",279,3,3
13964_GEO (0474BR),2018-11-07,2018-12-31,3 781,"546,52",54,3,3
13964_GEO (0474BR),2019-01-01,2019-12-31,7 650,"1 100,97",364,3,3
13965_GEO (0475BR),2018-01-01,2018-01-31,1 225,"144,28",30,35,35
13965_GEO (0475BR),2018-01-02,2018-02-28,1 116,"131,91",57,35,35
13965_GEO (0475BR),2018-01-03,2018-03-31,1 234,"145,17",87,35,35
13965_GEO (0475BR),2018-01-04,2018-04-30,1 235,"144,44",116,35,35
13965_GEO (0475BR),2018-01-05,2018-05-31,1 310,"151,98",146,35,35
13965_GEO (0475BR),2018-01-06,2018-06-30,1 291,"149,38",175,35,35
13965_GEO (0475BR),2018-01-07,2018-07-31,1 354,"156,09",205,35,35
13965_GEO (0475BR),2018-01-08,2018-08-31,1 420,"162,53",235,35,35
13965_GEO (0475BR),2018-01-09,2018-09-30,1 330,"153,13",264,35,35
13965_GEO (0475BR),2018-01-10,2018-10-31,1 257,"145,48",294,35,35
13965_GEO (0475BR),2018-01-11,2018-11-30,1 372,"153,22",323,35,35
13965_GEO (0475BR),2018-01-12,2018-12-31,1 733,"197,90",353,35,35
13965_GEO (0475BR),2019-01-01,2019-01-31,1 736,"193,56",30,35,35
13965_GEO (0475BR),2019-01-02,2019-02-28,1 580,"176,68",57,35,35
13965_GEO (0475BR),2019-01-03,2019-03-31,1 890,"209,24",87,35,35
13965_GEO (0475BR),2019-01-04,2019-04-30,1 587,"175,86",116,35,35
13965_GEO (0475BR),2019-01-05,2019-05-31,1 349,"144,00",146,35,35
13965_GEO (0475BR),2019-01-06,2019-06-30,1 366,"145,73",175,35,35
13965_GEO (0475BR),2019-01-07,2019-07-31,1 427,"151,95",205,35,35
13965_GEO (0475BR),2019-01-08,2019-08-31,1 433,"152,56",235,35,35
13965_GEO (0475BR),2019-01-09,2019-09-30,1 335,"142,58",264,35,35
13965_GEO (0475BR),2019-01-10,2019-10-31,1 371,"146,24",294,35,35
13965_GEO (0475BR),2019-01-11,2019-11-30,1 306,"139,62",323,35,35
13965_GEO (0475BR),2019-01-12,2019-12-31,1 344,"143,49",353,35,35
13965_GEO (0475BR),2020-01-01,2020-01-31,1 343,"170,88",30,35,35
13965_GEO (0475BR),2020-01-02,2020-02-29,1 256,"160,24",58,35,35
13965_GEO (0475BR),2020-01-03,2020-03-31,1 350,"170,90",88,35,35
13965_GEO (0475BR),2020-01-04,2020-04-30,1 323,"167,62",117,35,35
13965_GEO (0475BR),2020-01-05,2020-05-31,1 379,"174,43",147,35,35
13965_GEO (0475BR),2020-01-06,2020-06-30,1 370,"173,33",176,35,35
13965_GEO (0475BR),2020-01-07,2020-07-31,1 434,"181,12",206,35,35
13965_GEO (0475BR),2020-01-08,2020-08-31,1 418,"179,18",236,35,35
13965_GEO (0475BR),2020-01-09,2020-09-30,1 333,"168,83",265,35,35
13965_GEO (0475BR),2020-01-10,2020-10-31,1 347,"170,54",295,35,35
13965_GEO (0475BR),2020-01-11,2020-11-30,1 273,"161,53",324,35,35
13966_GEO (0476BR),2018-01-01,2018-12-31,10 499,"1 414,52",364,2,2
13966_GEO (0476BR),2019-01-01,2019-12-31,11 187,"1 463,40",364,2,2
13967_GEO (0477BR),2018-01-01,2018-01-31,1 729,"199,57",30,35,35
13967_GEO (0477BR),2018-01-02,2018-02-28,1 559,"180,66",57,35,35
13967_GEO (0477BR),2018-01-03,2018-03-31,1 735,"200,04",87,35,35
13967_GEO (0477BR),2018-01-04,2018-04-30,1 814,"206,87",116,35,35
13967_GEO (0477BR),2018-01-05,2018-05-31,2 155,"239,83",146,35,35
13967_GEO (0477BR),2018-01-06,2018-06-30,2 083,"232,07",175,35,35
13967_GEO (0477BR),2018-01-07,2018-07-31,2 171,"241,61",205,35,35
13967_GEO (0477BR),2018-01-08,2018-08-31,2 184,"242,92",235,35,35
13967_GEO (0477BR),2018-01-09,2018-09-30,2 065,"231,65",264,35,35
13967_GEO (0477BR),2018-01-10,2018-10-31,2 170,"242,86",294,35,35
13967_GEO (0477BR),2018-01-11,2018-11-30,1 986,"223,50",323,35,35
13967_GEO (0477BR),2018-01-12,2018-12-31,1 906,"213,75",353,35,35
13967_GEO (0477BR),2019-01-01,2019-01-31,1 804,"202,72",30,35,35
13967_GEO (0477BR),2019-01-02,2019-02-28,1 570,"179,00",57,35,35
13967_GEO (0477BR),2019-01-03,2019-03-31,1 747,"198,13",87,35,35
13967_GEO (0477BR),2019-01-04,2019-04-30,1 726,"195,39",116,35,35
13967_GEO (0477BR),2019-01-05,2019-05-31,2 003,"225,19",146,35,35
13967_GEO (0477BR),2019-01-06,2019-06-30,1 896,"210,48",175,35,35
13967_GEO (0477BR),2019-01-07,2019-07-31,1 718,"192,30",205,35,35
13967_GEO (0477BR),2019-01-08,2019-08-31,1 932,"214,94",235,35,35
13967_GEO (0477BR),2019-01-09,2019-09-30,1 780,"200,01",264,35,35
13967_GEO (0477BR),2019-01-10,2019-10-31,1 801,"203,06",294,35,35
13967_GEO (0477BR),2019-01-11,2019-11-30,1 703,"193,25",323,35,35
13967_GEO (0477BR),2019-01-12,2019-12-31,1 773,"200,86",353,35,35
13967_GEO (0477BR),2020-01-01,2020-01-31,1 773,"237,18",30,35,35
13967_GEO (0477BR),2020-01-02,2020-02-29,1 673,"223,99",58,35,35
13967_GEO (0477BR),2020-01-03,2020-03-31,1 824,"241,90",88,35,35
13967_GEO (0477BR),2020-01-04,2020-04-30,2 035,"265,67",117,35,35
13967_GEO (0477BR),2020-01-05,2020-05-31,2 410,"310,02",147,35,35
13967_GEO (0477BR),2020-01-06,2020-06-30,2 278,"293,63",176,35,35
13967_GEO (0477BR),2020-01-07,2020-07-31,1 894,"248,99",206,35,35
13967_GEO (0477BR),2020-01-08,2020-08-31,1 896,"248,85",236,35,35
13967_GEO (0477BR),2020-01-09,2020-09-30,1 764,"233,27",265,35,35
13967_GEO (0477BR),2020-01-10,2020-10-31,1 761,"234,11",295,35,35
13967_GEO (0477BR),2020-01-11,2020-11-30,1 448,"183,14",324,35,35
13968_GEO (0478BR),2018-01-01,2018-06-21,3 865,"553,51",171,3,3
13968_GEO (0478BR),2018-06-22,2018-12-31,4 349,"622,30",192,3,3
13968_GEO (0478BR),2019-01-01,2019-12-31,8 124,"1 149,54",364,3,3
13970_GEO (0479BR),2018-01-01,2018-12-31,17 409,"2 136,99",364,3,3
13970_GEO (0479BR),2019-01-01,2019-04-15,4 821,"586,46",104,3,3
13970_GEO (0479BR),2019-04-16,2019-12-31,12 513,"1 506,78",259,3,3
13971_GEO (0480BR),2018-01-01,2018-01-31,1 656,"189,61",30,35,35
13971_GEO (0480BR),2018-01-02,2018-02-28,1 523,"175,09",57,35,35
13971_GEO (0480BR),2018-01-03,2018-03-31,1 652,"189,14",87,35,35
13971_GEO (0480BR),2018-01-04,2018-04-30,1 056,"126,90",116,35,35
13971_GEO (0480BR),2018-01-05,2018-05-31,1 015,"122,78",146,35,35
13971_GEO (0480BR),2018-01-06,2018-06-30,1 042,"125,36",175,35,35
13971_GEO (0480BR),2018-01-07,2018-07-31,1 130,"134,70",205,35,35
13971_GEO (0480BR),2018-01-08,2018-08-31,1 184,"140,33",235,35,35
13971_GEO (0480BR),2018-01-09,2018-09-30,961,"117,83",264,35,35
13971_GEO (0480BR),2018-01-10,2018-10-31,952,"117,25",294,35,35
13971_GEO (0480BR),2018-01-11,2018-11-30,1 163,"139,12",323,35,35
13971_GEO (0480BR),2018-01-12,2018-12-31,1 976,"227,96",353,35,35
13971_GEO (0480BR),2019-01-01,2019-01-31,2 366,"263,77",30,35,35
13971_GEO (0480BR),2019-01-02,2019-02-28,2 143,"239,82",57,35,35
13971_GEO (0480BR),2019-01-03,2019-03-31,1 813,"207,44",87,35,35
13971_GEO (0480BR),2019-01-04,2019-04-30,1 646,"190,00",116,35,35
13971_GEO (0480BR),2019-01-05,2019-05-31,1 702,"196,06",146,35,35
13971_GEO (0480BR),2019-01-06,2019-06-30,1 821,"208,00",175,35,35
13971_GEO (0480BR),2019-01-07,2019-07-31,1 855,"207,98",205,35,35
13971_GEO (0480BR),2019-01-08,2019-08-31,1 928,"218,20",235,35,35
13971_GEO (0480BR),2019-01-09,2019-09-30,1 732,"196,86",264,35,35
13971_GEO (0480BR),2019-01-10,2019-10-31,1 709,"194,22",294,35,35
13971_GEO (0480BR),2019-01-11,2019-11-30,1 996,"223,02",323,35,35
13971_GEO (0480BR),2019-01-12,2019-12-31,2 366,"260,94",353,35,35
13971_GEO (0480BR),2020-01-01,2020-01-31,2 359,"308,48",30,35,35
13971_GEO (0480BR),2020-01-02,2020-02-29,2 211,"289,71",58,35,35
13971_GEO (0480BR),2020-01-03,2020-03-31,2 277,"296,97",88,35,35
13971_GEO (0480BR),2020-01-04,2020-04-30,1 651,"220,30",117,35,35
13971_GEO (0480BR),2020-01-05,2020-05-31,1 723,"229,13",147,35,35
13971_GEO (0480BR),2020-01-06,2020-06-30,1 749,"232,47",176,35,35
13971_GEO (0480BR),2020-01-07,2020-07-31,1 863,"246,69",206,35,35
13971_GEO (0480BR),2020-01-08,2020-08-31,1 897,"250,44",236,35,35
13971_GEO (0480BR),2020-01-09,2020-09-30,1 792,"236,82",265,35,35
13971_GEO (0480BR),2020-01-10,2020-10-31,2 144,"279,81",295,35,35
13971_GEO (0480BR),2020-01-11,2020-11-30,2 298,"298,13",324,35,35
13972_GEO (0481BR),2018-01-01,2018-07-06,10 523,"1 235,29",186,3,3
13972_GEO (0481BR),2018-08-06,2018-12-31,14 345,"1 681,78",147,3,3
13972_GEO (0481BR),2019-01-01,2019-12-31,24 398,"2 817,10",364,3,3
13973_GEO (0482BR),2018-01-01,2018-11-25,22 326,"2 618,65",328,3,3
13973_GEO (0482BR),2018-11-26,2018-12-31,2 623,"306,51",35,3,3
13973_GEO (0482BR),2019-01-01,2019-12-31,23 018,"2 675,69",364,3,3
13974_GEO (0483BR),2018-01-01,2018-12-31,15 439,"1 931,04",364,3,3
13974_GEO (0483BR),2019-01-01,2019-12-31,15 826,"1 938,73",364,3,3
13974_GEO (0483BR),2020-01-01,2020-08-16,9 942,"1 414,68",228,3,3
13975_GEO (0484BR),2018-01-01,2018-12-31,8 802,"1 173,81",364,3,3
13975_GEO (0484BR),2019-01-01,2019-10-10,6 664,"879,92",282,3,3
13975_GEO (0484BR),2019-11-10,2019-12-31,2 239,"286,03",51,3,3
13976_GEO (0485BR),2018-01-01,2018-12-31,13 729,"1 752,31",364,3,3
13976_GEO (0485BR),2019-01-01,2019-01-17,1 191,"136,52",16,3,3
13976_GEO (0485BR),2019-01-18,2019-12-31,18 768,"2 225,70",347,3,3
13977_GEO (0486BR),2018-01-01,2018-06-18,10 714,"1 209,41",168,3,3
13977_GEO (0486BR),2018-06-19,2018-12-31,12 943,"1 462,14",195,3,3
13977_GEO (0486BR),2019-01-01,2019-12-31,23 145,"2 569,79",364,3,3
13978_GEO (0487BR),2018-01-01,2018-01-31,1 824,"207,61",30,35,35
13978_GEO (0487BR),2018-01-02,2018-02-28,1 672,"191,01",57,35,35
13978_GEO (0487BR),2018-01-03,2018-03-31,1 840,"209,20",87,35,35
13978_GEO (0487BR),2018-01-04,2018-04-30,1 839,"208,99",116,35,35
